Gene,TMPRSS2
NCIH522_LUNG,0.648663331
EN_ENDOMETRIUM,-1.022524636
PK59_PANCREAS,
SNB19_CENTRAL_NERVOUS_SYSTEM,
COLO741_SKIN,-4.368465561
HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
NCIH661_LUNG,3.129896189
LNCAPCLONEFGC_PROSTATE,1.717368033
LS411N_LARGE_INTESTINE,0.843153327
HCC78_LUNG,
YKG1_CENTRAL_NERVOUS_SYSTEM,1.312147532
ESS1_ENDOMETRIUM,1.75618681
U251MG_CENTRAL_NERVOUS_SYSTEM,-2.546359695
TE11_OESOPHAGUS,2.505626875
KS1_CENTRAL_NERVOUS_SYSTEM,
HEC1A_ENDOMETRIUM,-0.345136975
TE1_OESOPHAGUS,-3.420178291
JHUEM2_ENDOMETRIUM,0.756405243
MOGGUVW_CENTRAL_NERVOUS_SYSTEM,
RERFLCAD1_LUNG,
TE5_OESOPHAGUS,
KELLY_AUTONOMIC_GANGLIA,
NCIH1155_LUNG,-2.257199416
TE15_OESOPHAGUS,2.073470897
ABC1_LUNG,0.65658553
8MGBA_CENTRAL_NERVOUS_SYSTEM,
NCIH1703_LUNG,-3.129433572
AGS_STOMACH,-1.360010332
QGP1_PANCREAS,1.096267598
DETROIT562_UPPER_AERODIGESTIVE_TRACT,
BT474_BREAST,-0.144150776
ACHN_KIDNEY,-0.866457308
LOVO_LARGE_INTESTINE,-2.127275345
NCIH1581_LUNG,0.65698164
SCABER_URINARY_TRACT,
SKMEL30_SKIN,
OVKATE_OVARY,
22RV1_PROSTATE,1.861948172
C32_SKIN,-1.578266926
PANC0327_PANCREAS,2.156257881
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
DLD1_LARGE_INTESTINE,-2.802642846
ES2_OVARY,-1.011037447
NCIH1395_LUNG,-2.650140507
NCIH1781_LUNG,
LS1034_LARGE_INTESTINE,
G402_SOFT_TISSUE,0.312445188
NCIH146_LUNG,-0.769014255
SW48_LARGE_INTESTINE,0.341321605
CHP212_AUTONOMIC_GANGLIA,
LS180_LARGE_INTESTINE,-0.118165962
SW403_LARGE_INTESTINE,
NCIH747_LARGE_INTESTINE,
RT4_URINARY_TRACT,
KATOIII_STOMACH,-1.51528544
BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SW1417_LARGE_INTESTINE,0.879595444
SW948_LARGE_INTESTINE,
HS606T_BREAST,
MDAMB415_BREAST,-0.362526203
DMS79_LUNG,
NCIH2106_LUNG,
SW579_THYROID,
MDAMB468_BREAST,0.016471817
NCIH526_LUNG,0.28951042
TOV112D_OVARY,-0.095825359
BT549_BREAST,
NCIH2196_LUNG,
CAL851_BREAST,
EFO21_OVARY,0.135859363
A375_SKIN,-1.24157345
HT29_LARGE_INTESTINE,0.505667632
NCIH446_LUNG,
HS294T_SKIN,0.966739638
SKMEL5_SKIN,-0.788423644
HS944T_SKIN,0.585285736
TCCPAN2_PANCREAS,
DOV13_OVARY,
RMGI_OVARY,1.549417405
PC3_PROSTATE,0.581324636
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.271487417
RT112_URINARY_TRACT,-1.506967131
NUGC3_STOMACH,-0.323311316
U87MG_CENTRAL_NERVOUS_SYSTEM,-1.956551948
CAKI2_KIDNEY,2.819345972
OE19_OESOPHAGUS,
KMRC2_KIDNEY,2.523451824
JHH2_LIVER,
IM95_STOMACH,-1.233255141
MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.028532793
WM2664_SKIN,-0.480250086
KMRC1_KIDNEY,1.735985201
KM12_LARGE_INTESTINE,-0.597498638
COLO849_SKIN,
T84_LARGE_INTESTINE,
CALU1_LUNG,0.680352129
LOXIMVI_SKIN,2.949666152
NCIH2170_LUNG,1.001597315
SQ1_LUNG,
AN3CA_ENDOMETRIUM,
NCIH2444_LUNG,
UACC257_SKIN,-0.791196413
KYSE510_OESOPHAGUS,-0.97934865
MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.186184562
HUPT4_PANCREAS,
MOGGCCM_CENTRAL_NERVOUS_SYSTEM,
KYSE30_OESOPHAGUS,0.089593718
KYSE150_OESOPHAGUS,0.977830717
PSN1_PANCREAS,0.739372514
NCIH1299_LUNG,0.106547225
PATU8988T_PANCREAS,
IGR37_SKIN,
LN443_CENTRAL_NERVOUS_SYSTEM,1.34145967
SLR23_KIDNEY,-0.231770301
HMEL_BREAST,
OELE_OVARY,-1.276035018
LN235_CENTRAL_NERVOUS_SYSTEM,1.972858964
BJHTERT_SKIN,
LN428_CENTRAL_NERVOUS_SYSTEM,0.028846293
SLR24_KIDNEY,-0.662460673
EWS502_BONE,0.062737462
SALE_LUNG,
HCC2814_LUNG,1.233321648
SKRC31_KIDNEY,
TIG3TD_LUNG,
TC32_BONE,
SF172_CENTRAL_NERVOUS_SYSTEM,-0.765449265
PRECLH_PROSTATE,-2.356623019
U343_CENTRAL_NERVOUS_SYSTEM,0.223518499
RCC4_KIDNEY,
LN215_CENTRAL_NERVOUS_SYSTEM,-2.575671833
LN464_CENTRAL_NERVOUS_SYSTEM,-2.285719334
SLR25_KIDNEY,1.414343905
U178_CENTRAL_NERVOUS_SYSTEM,1.517728607
F5_CENTRAL_NERVOUS_SYSTEM,
HEKTE_KIDNEY,0.16275523
SLR26_KIDNEY,-1.680463298
SKRC20_KIDNEY,-0.167085543
SF767_CENTRAL_NERVOUS_SYSTEM,1.250750487
A1207_CENTRAL_NERVOUS_SYSTEM,-3.501776945
LN319_CENTRAL_NERVOUS_SYSTEM,0.878011004
HCC364_LUNG,-1.272866138
UMRC6_KIDNEY,
LN382_CENTRAL_NERVOUS_SYSTEM,3.270911339
IOMMLEE_CENTRAL_NERVOUS_SYSTEM,-1.79295853
UMRC2_KIDNEY,
DFCI024_LUNG,
HCC1897_LUNG,
SLR21_KIDNEY,1.251938817
LNZ308_CENTRAL_NERVOUS_SYSTEM,1.258276576
LN340_CENTRAL_NERVOUS_SYSTEM,-2.042903922
HCC827GR5_LUNG,-0.368349019
SLR20_KIDNEY,0.746502494
HK2_KIDNEY,2.248551504
EW8_BONE,-0.14827032
UOK101_KIDNEY,0.465264414
JHESOAD1_OESOPHAGUS,-0.058392967
CH157MN_CENTRAL_NERVOUS_SYSTEM,1.236094418
MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SCC25_UPPER_AERODIGESTIVE_TRACT,
UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MHHNB11_AUTONOMIC_GANGLIA,
HCC1806_BREAST,0.418919548
GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.453777225
MKN7_STOMACH,-0.14232867
SW1710_URINARY_TRACT,
MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SCC15_UPPER_AERODIGESTIVE_TRACT,
RS5_PLEURA,
NCIH2126_LUNG,1.285608164
NCIH2141_LUNG,
NCIH1385_LUNG,
HCC827_LUNG,1.740738521
RD_SOFT_TISSUE,0.563895797
TT_THYROID,
TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HS172T_URINARY_TRACT,
HS834T_SKIN,
TE125T_SOFT_TISSUE,
8305C_THYROID,
UACC812_BREAST,0.732242535
ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-2.130840335
ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
DM3_PLEURA,
JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.297424956
NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CL14_LARGE_INTESTINE,
KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
JL1_PLEURA,
CAL148_BREAST,
NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CL40_LARGE_INTESTINE,
MDAMB134VI_BREAST,
HCC1500_BREAST,2.231518775
HCC1599_BREAST,
SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.268120482
SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-2.026267303
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.977545776
RH41_SOFT_TISSUE,0.747294714
OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.982695206
KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HS698T_LARGE_INTESTINE,
UACC893_BREAST,
MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CHP126_AUTONOMIC_GANGLIA,
COLO680N_OESOPHAGUS,0.688274328
COLO678_LARGE_INTESTINE,
LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.096445275
CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CAL54_KIDNEY,1.098644258
BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.200861009
VMCUB1_URINARY_TRACT,
LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
LXF289_LUNG,-0.925081584
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.927702427
PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.259642583
MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.866127705
KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
JK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.191333991
L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CAL78_BONE,
HDQP1_BREAST,
MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
ONCODG1_OVARY,
HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CAL29_URINARY_TRACT,
KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SCLC21H_LUNG,
CALU3_LUNG,0.301156054
NCIH1435_LUNG,
NCIH2009_LUNG,0.088761887
NCIH1869_LUNG,
HS852T_SKIN,
HCC1419_BREAST,
BT483_BREAST,
HS281T_BREAST,
HS934T_SKIN,
HCC4006_LUNG,
HCC1428_BREAST,1.465045981
KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SHP77_LUNG,1.040019982
TE441T_SOFT_TISSUE,
NB1_AUTONOMIC_GANGLIA,
HS274T_BREAST,
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
ZR7530_BREAST,2.259642583
HS863T_BONE,
NCIH841_LUNG,0.781360171
HS821T_BONE,
NCIH1944_LUNG,2.85182699
NCIH2405_LUNG,1.48445537
DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BEN_LUNG,
COLO320_LARGE_INTESTINE,
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BFTC905_URINARY_TRACT,
BFTC909_KIDNEY,-0.094042865
MHHES1_BONE,-0.388154518
JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.888309863
NCIH727_LUNG,-0.886262806
HS343T_BREAST,
HCC2935_LUNG,
HS888T_BONE,
MKN45_STOMACH,-2.162529133
8505C_THYROID,
KU1919_URINARY_TRACT,
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CADOES1_BONE,-0.780501444
S117_SOFT_TISSUE,
EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
COLO677_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.552342101
CAL62_THYROID,
LCLC103H_LUNG,-2.06904718
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.573006327
MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
M07E_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.587662396
LCLC97TM1_LUNG,-0.981329199
2313287_STOMACH,1.62150942
BHT101_THYROID,
JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CAL51_BREAST,-0.252288798
L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.584671192
KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SIMA_AUTONOMIC_GANGLIA,
NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BC3C_URINARY_TRACT,
SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BCPAP_THYROID,
639V_URINARY_TRACT,
CL11_LARGE_INTESTINE,
TT2609C02_THYROID,
MEC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CL34_LARGE_INTESTINE,
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CAL120_BREAST,1.226587779
647V_URINARY_TRACT,
RH18_SOFT_TISSUE,
MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.690214121
EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
JIMT1_BREAST,
ML1_THYROID,
AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.20915894
MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
COLO699_LUNG,-1.207111883
JHUEM7_ENDOMETRIUM,
KP1NL_PANCREAS,-0.455691268
KP1N_PANCREAS,
M059J_CENTRAL_NERVOUS_SYSTEM,
MB157_BREAST,
OE21_OESOPHAGUS,
SF8657_SKIN,
SNUC2B_LARGE_INTESTINE,
NCIH2073_LUNG,
HN_UPPER_AERODIGESTIVE_TRACT,
HRT18_LARGE_INTESTINE,
HCT116G9B_ENGINEERED,
HCT116PA_ENGINEERED,
HNT34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.045229401
MUTZ2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
PLB985_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.687085998
SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.218202962
LC1_LUNG,
MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HOP62_LUNG,2.743688967
EKVX_LUNG,1.551001845
OVCAR5_OVARY,
UO31_KIDNEY,
TK10_KIDNEY,
SF268_CENTRAL_NERVOUS_SYSTEM,
SF539_CENTRAL_NERVOUS_SYSTEM,
SNB75_CENTRAL_NERVOUS_SYSTEM,
HOP92_LUNG,
ACCS_URINARY_TRACT,
MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
A427_LUNG,-0.21343041
BT12_SOFT_TISSUE,0.040713748
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.373478071
CACO2_LARGE_INTESTINE,1.337894681
HCC2429_LUNG,-1.149675937
HCC2450_LUNG,0.971889067
HCC461_LUNG,-0.871210628
HCC515_LUNG,1.502676428
INA6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-2.415247294
KD_SOFT_TISSUE,-1.218995182
KPMRTRY_SOFT_TISSUE,
MON_SOFT_TISSUE,
NCIH2004RT_SOFT_TISSUE,-1.422991817
NCIH2077_LUNG,
NCIH2882_LUNG,-0.897749996
NCIH2887_LUNG,-1.51924654
NCIH1819_LUNG,
NCIH3122_LUNG,-2.352265809
NHAHTDD_CENTRAL_NERVOUS_SYSTEM,
OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
OCIMY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.111101344
OPM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-1.859505005
PC9_LUNG,
SKNEP1_BONE,0.421692318
SKPNDW_BONE,
STM9101_SOFT_TISSUE,
SIHA_CERVIX,2.687441352
TM87_SOFT_TISSUE,-1.223748502
TTC709_SOFT_TISSUE,0.53022645
TTC1240_SOFT_TISSUE,
TTC549_SOFT_TISSUE,-0.125850495
TTC642_SOFT_TISSUE,
BT16_SOFT_TISSUE,-0.460840698
CW9019_SOFT_TISSUE,-2.400987335
D384_CENTRAL_NERVOUS_SYSTEM,0.405451809
D425_CENTRAL_NERVOUS_SYSTEM,0.578551866
D458_CENTRAL_NERVOUS_SYSTEM,1.411571135
D556_CENTRAL_NERVOUS_SYSTEM,-1.178591965
JR_SOFT_TISSUE,-1.821874558
MKL1_SKIN,1.790648377
MKL2_SKIN,2.819742082
PETA_SKIN,1.47811761
SMSCTR_SOFT_TISSUE,0.972285177
SUMB002_CENTRAL_NERVOUS_SYSTEM,1.540306876
201T_LUNG,
451LU_NS,
A388_SKIN,
A431_SKIN,
ACN,
ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
ASH3_THYROID,
ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BB30HNC_UPPER_AERODIGESTIVE_TRACT,
BB49HNC_UPPER_AERODIGESTIVE_TRACT,
BB65RCC_KIDNEY,
BC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BE13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BE2M17_AUTONOMIC_GANGLIA,
BICR10_UPPER_AERODIGESTIVE_TRACT,
BICR78_UPPER_AERODIGESTIVE_TRACT,
BONNA12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BPH1_PROSTATE,
C33A_CERVIX,
C4I_CERVIX,
CA922_UPPER_AERODIGESTIVE_TRACT,
CAL39_VULVA,
CAL72_BONE,
CAR1_LARGE_INTESTINE,
CASKI_CERVIX,
CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CHP134_AUTONOMIC_GANGLIA,
CHSA0011_BONE,
CHSA0108_BONE,
CHSA8926_BONE,
COLO824_BREAST,
CORL303_LUNG,
CORL321_PLEURA,
CORL32_LUNG,
CP50MELB_SKIN,
CP66MEL_SKIN,
CP67MEL_SKIN,
CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CROAP3,
CS1_BONE,
CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
D245MG_CENTRAL_NERVOUS_SYSTEM,
D247MG_CENTRAL_NERVOUS_SYSTEM,
D263MG_CENTRAL_NERVOUS_SYSTEM,
D336MG_CENTRAL_NERVOUS_SYSTEM,
D392MG_CENTRAL_NERVOUS_SYSTEM,
D423MG_CENTRAL_NERVOUS_SYSTEM,
D502MG_CENTRAL_NERVOUS_SYSTEM,
D542MG_CENTRAL_NERVOUS_SYSTEM,
D566MG_CENTRAL_NERVOUS_SYSTEM,
DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
DIFI_LARGE_INTESTINE,
DJM1_SKIN,
DOK_UPPER_AERODIGESTIVE_TRACT,
DOTC24510_CERVIX,
DSH1_URINARY_TRACT,
EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
EGI1_BILIARY_TRACT,
EMCBAC1_LUNG,
EMCBAC2_LUNG,
ES1_BONE,
ES3_BONE,
ES4_BONE,
ES5_BONE,
ES6_BONE,
ES7_BONE,
ES8_BONE,
ESO26_OESOPHAGUS,
ESO51_OESOPHAGUS,
ETK1_BILIARY_TRACT,
EW11_BONE,
EW12_BONE,
EW13_BONE,
EW16_BONE,
EW18_BONE,
EW1_BONE,
EW22_BONE,
EW24_BONE,
EW3_BONE,
EW7_BONE,
FARAGE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
FLO1_OESOPHAGUS,
GAK_SKIN,
GEO_LARGE_INTESTINE,
GIMEN_AUTONOMIC_GANGLIA,
GMEL_SKIN,
GOTO_AUTONOMIC_GANGLIA,
GP5D_LARGE_INTESTINE,
GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
GT3TKB_STOMACH,
H2369_PLEURA,
NCIH2595_PLEURA,
NCIH2722_PLEURA,
NCIH2731_PLEURA,
NCIH2795_PLEURA,
NCIH2803_PLEURA,
NCIH2804_PLEURA,
NCIH2810_PLEURA,
NCIH2818_PLEURA,
NCIH2869_PLEURA,
H290_PLEURA,
H3118_UPPER_AERODIGESTIVE_TRACT,
H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HA7RCC_KIDNEY,
HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HCC2998_LARGE_INTESTINE,
HCE4_OESOPHAGUS,
HEC1_ENDOMETRIUM,
HELA_CERVIX,-0.814963012
HEMCSS_BONE,
HEY_OVARY,
HMVII_SKIN,
HO1N1_UPPER_AERODIGESTIVE_TRACT,
HO1U1_UPPER_AERODIGESTIVE_TRACT,
HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HSC39_STOMACH,
HT3_CERVIX,
HTCC3_THYROID,
HUH6CLONE5,
HUO3N1_BONE,
HUO9_BONE,
IHH4_THYROID,
IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
IMR5_AUTONOMIC_GANGLIA,
ISTMEL1_SKIN,
ISTSL1_LUNG,
ISTSL2_LUNG,
JAR_PLACENTA,
JEG3_PLACENTA,
JHOS3_OVARY,
JHU011_UPPER_AERODIGESTIVE_TRACT,
JHU022_UPPER_AERODIGESTIVE_TRACT,
JHU029_UPPER_AERODIGESTIVE_TRACT,
JIYOYEP2003_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
JSC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
K2_SKIN,
K5_THYROID,
KARPAS1106P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
KARPAS231_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
KARPAS45_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
KGN_OVARY,
KINGS1_CENTRAL_NERVOUS_SYSTEM,
KMH2_THYROID,
KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
KNS81FD_CENTRAL_NERVOUS_SYSTEM,
KON_UPPER_AERODIGESTIVE_TRACT,
KOSC2_UPPER_AERODIGESTIVE_TRACT,
KPNYS_AUTONOMIC_GANGLIA,
KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
KYAE1_OESOPHAGUS,
KYSE220_OESOPHAGUS,
KYSE50_OESOPHAGUS,
LAN6_AUTONOMIC_GANGLIA,
LB1047RCC_KIDNEY,
LB2241RCC_KIDNEY,
LB2518MEL_SKIN,
LB373MELD_SKIN,
LB647SCLC_LUNG,
LB771HNC_UPPER_AERODIGESTIVE_TRACT,
LB831BLC_URINARY_TRACT,
LB996RCC_KIDNEY,
LC2AD_LUNG,
LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
LIM1215_LARGE_INTESTINE,
LN405_CENTRAL_NERVOUS_SYSTEM,
LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM,
LU134A_LUNG,
LU135_LUNG,
LU139_LUNG,
LU165_LUNG,
M14_SKIN,
MC1010_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MCC13_SKIN,
MCC26_SKIN,
MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MCIXC_AUTONOMIC_GANGLIA,
MDAMB330_BREAST,
ME180_CERVIX,
MFHINO_SOFT_TISSUE,
MFM223_BREAST,
MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MKN28_STOMACH,
ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MMACSF_SKIN,
MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MOT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MRKNU1_BREAST,
MS1_LUNG,
MS751_CERVIX,
MYM12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
MZ1PC_PANCREAS,
MZ2MEL_SKIN,
MZ7MEL_SKIN,
NB10_AUTONOMIC_GANGLIA,
NB12_AUTONOMIC_GANGLIA,
NB13_AUTONOMIC_GANGLIA,
NB14_AUTONOMIC_GANGLIA,
NB17_AUTONOMIC_GANGLIA,
NB5_AUTONOMIC_GANGLIA,
NB69_AUTONOMIC_GANGLIA,
NB6_AUTONOMIC_GANGLIA,
NB7_AUTONOMIC_GANGLIA,
NBSUSSR_AUTONOMIC_GANGLIA,
NBTU110_AUTONOMIC_GANGLIA,
NCC010_KIDNEY,
NCC021_KIDNEY,
NCCIT_TESTIS,
NCIH128_LUNG,
NCIH1304_LUNG,
NCIH1417_LUNG,
NCIH1688_LUNG,
NCIH1770_LUNG,
NCIH187_LUNG,
NCIH1993_LUNG,
NCIH2135_LUNG,
NCIH2373_PLEURA,
NCIH2461_PLEURA,
