Gene,TMPRSS2
EVSAT_BREAST,6.717076
HS695T_SKIN,4.663369
CHL1_SKIN,4.249721
LOUNH91_LUNG,4.161742
LK2_LUNG,5.183547
TOV21G_OVARY,4.22842
SKMEL3_SKIN,4.318426
ASPC1_PANCREAS,8.994791
OVSAHO_OVARY,5.074871
NCIH441_LUNG,9.020434
RERFLCSQ1_LUNG,4.39204
NCIH2030_LUNG,4.27532
HMCB_SKIN,4.169558
FUOV1_OVARY,4.518352
MALME3M_SKIN,4.814701
KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.552082
T98G_CENTRAL_NERVOUS_SYSTEM,4.341952
HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.872277
DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,4.568063
HEYA8_OVARY,4.304559
NCIH2122_LUNG,4.606835
MELJUSO_SKIN,4.611391
SW620_LARGE_INTESTINE,8.122838
HCT116_LARGE_INTESTINE,4.331912
VMRCRCZ_KIDNEY,4.332808
DU145_PROSTATE,4.392402
MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.763532
L33_PANCREAS,4.237553
SKMEL2_SKIN,4.420349
A549_LUNG,4.493954
A172_CENTRAL_NERVOUS_SYSTEM,4.444805
NCIH1975_LUNG,4.459292
COLO679_SKIN,4.380989
KP2_PANCREAS,4.347897
HUH1_LIVER,4.713124
MDAMB453_BREAST,6.17513
PANC0403_PANCREAS,6.564764
TYKNU_OVARY,4.470995
OVISE_OVARY,4.937122
EFM19_BREAST,5.271422
MELHO_SKIN,4.574913
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.879574
G361_SKIN,4.423129
NCIH647_LUNG,4.268083
GMS10_CENTRAL_NERVOUS_SYSTEM,4.317454
SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.434037
HLFA_LUNG,4.380679
42MGBA_CENTRAL_NERVOUS_SYSTEM,4.286612
KCIMOH1_PANCREAS,7.05159
HCC44_LUNG,4.495263
KYSE70_OESOPHAGUS,4.421537
1321N1_CENTRAL_NERVOUS_SYSTEM,4.179823
GAMG_CENTRAL_NERVOUS_SYSTEM,4.251302
NCIH522_LUNG,4.393446
EN_ENDOMETRIUM,4.432583
PK59_PANCREAS,5.032256
SNB19_CENTRAL_NERVOUS_SYSTEM,4.482002
COLO741_SKIN,4.412141
HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.483722
NCIH661_LUNG,4.36362
LNCAPCLONEFGC_PROSTATE,12.21543
LS411N_LARGE_INTESTINE,7.645206
HCC78_LUNG,5.218597
YKG1_CENTRAL_NERVOUS_SYSTEM,4.416103
ESS1_ENDOMETRIUM,4.3749
U251MG_CENTRAL_NERVOUS_SYSTEM,4.424729
TE11_OESOPHAGUS,4.397101
KS1_CENTRAL_NERVOUS_SYSTEM,4.256255
HEC1A_ENDOMETRIUM,4.372306
TE1_OESOPHAGUS,4.544184
JHUEM2_ENDOMETRIUM,4.368574
MOGGUVW_CENTRAL_NERVOUS_SYSTEM,4.488609
RERFLCAD1_LUNG,6.644553
TE5_OESOPHAGUS,4.959207
KELLY_AUTONOMIC_GANGLIA,4.371777
NCIH1155_LUNG,4.535298
TE15_OESOPHAGUS,4.841599
ABC1_LUNG,4.340232
8MGBA_CENTRAL_NERVOUS_SYSTEM,4.602528
NCIH1703_LUNG,4.422581
AGS_STOMACH,6.910535
QGP1_PANCREAS,4.510387
DETROIT562_UPPER_AERODIGESTIVE_TRACT,5.205573
BT474_BREAST,5.624116
ACHN_KIDNEY,4.335778
LOVO_LARGE_INTESTINE,7.568789
NCIH1581_LUNG,4.158893
SCABER_URINARY_TRACT,4.50794
SKMEL30_SKIN,4.446327
OVKATE_OVARY,6.113056
22RV1_PROSTATE,7.132602
C32_SKIN,4.245456
PANC0327_PANCREAS,4.695476
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,5.547908
DLD1_LARGE_INTESTINE,6.281032
ES2_OVARY,4.520698
NCIH1395_LUNG,4.79514
NCIH1781_LUNG,8.201521
LS1034_LARGE_INTESTINE,8.539061
G402_SOFT_TISSUE,4.517803
NCIH146_LUNG,4.491393
SW48_LARGE_INTESTINE,4.347364
CHP212_AUTONOMIC_GANGLIA,4.274099
LS180_LARGE_INTESTINE,8.340325
SW403_LARGE_INTESTINE,8.780176
NCIH747_LARGE_INTESTINE,4.957008
RT4_URINARY_TRACT,8.073887
KATOIII_STOMACH,7.627285
BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.599942
SW1417_LARGE_INTESTINE,8.304434
SW948_LARGE_INTESTINE,8.523387
HS606T_BREAST,4.208765
MDAMB415_BREAST,7.014121
DMS79_LUNG,6.446172
NCIH2106_LUNG,4.577597
SW579_THYROID,4.387773
MDAMB468_BREAST,8.822317
NCIH526_LUNG,4.254941
TOV112D_OVARY,4.475844
BT549_BREAST,4.391853
NCIH2196_LUNG,5.878787
CAL851_BREAST,4.877588
EFO21_OVARY,4.419389
A375_SKIN,4.410172
HT29_LARGE_INTESTINE,6.852306
NCIH446_LUNG,4.207656
HS294T_SKIN,4.876189
SKMEL5_SKIN,4.376536
HS944T_SKIN,4.253921
TCCPAN2_PANCREAS,4.407283
DOV13_OVARY,4.393564
RMGI_OVARY,4.351203
PC3_PROSTATE,5.874016
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.598356
RT112_URINARY_TRACT,4.613535
NUGC3_STOMACH,5.056318
U87MG_CENTRAL_NERVOUS_SYSTEM,4.561595
CAKI2_KIDNEY,4.26117
OE19_OESOPHAGUS,7.956598
KMRC2_KIDNEY,4.321738
JHH2_LIVER,6.045637
IM95_STOMACH,7.877588
MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.485409
WM2664_SKIN,4.61846
KMRC1_KIDNEY,4.499996
KM12_LARGE_INTESTINE,6.607117
COLO849_SKIN,4.526283
T84_LARGE_INTESTINE,8.456621
CALU1_LUNG,4.332059
LOXIMVI_SKIN,4.475195
NCIH2170_LUNG,4.491994
SQ1_LUNG,4.529975
AN3CA_ENDOMETRIUM,4.481452
NCIH2444_LUNG,7.179866
UACC257_SKIN,4.885215
KYSE510_OESOPHAGUS,5.06814
MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.224644
HUPT4_PANCREAS,7.159019
MOGGCCM_CENTRAL_NERVOUS_SYSTEM,4.466207
KYSE30_OESOPHAGUS,4.493614
KYSE150_OESOPHAGUS,4.645945
PSN1_PANCREAS,5.485261
NCIH1299_LUNG,4.466719
PATU8988T_PANCREAS,4.572217
IGR37_SKIN,4.625173
LN443_CENTRAL_NERVOUS_SYSTEM,4.458775
SLR23_KIDNEY,4.387921
HMEL_BREAST,5.09677
OELE_OVARY,4.589351
LN235_CENTRAL_NERVOUS_SYSTEM,4.577655
BJHTERT_SKIN,4.429586
LN428_CENTRAL_NERVOUS_SYSTEM,4.562542
SLR24_KIDNEY,4.230498
EWS502_BONE,4.546381
SALE_LUNG,4.91595
HCC2814_LUNG,4.567585
SKRC31_KIDNEY,4.760567
TIG3TD_LUNG,4.491916
TC32_BONE,4.948958
SF172_CENTRAL_NERVOUS_SYSTEM,4.808817
PRECLH_PROSTATE,4.767577
U343_CENTRAL_NERVOUS_SYSTEM,4.762886
RCC4_KIDNEY,4.290187
LN215_CENTRAL_NERVOUS_SYSTEM,4.306346
LN464_CENTRAL_NERVOUS_SYSTEM,4.556428
SLR25_KIDNEY,4.588108
U178_CENTRAL_NERVOUS_SYSTEM,4.43035
F5_CENTRAL_NERVOUS_SYSTEM,4.45605
HEKTE_KIDNEY,4.372312
SLR26_KIDNEY,4.724305
SKRC20_KIDNEY,4.466108
SF767_CENTRAL_NERVOUS_SYSTEM,4.8351
A1207_CENTRAL_NERVOUS_SYSTEM,4.401777
LN319_CENTRAL_NERVOUS_SYSTEM,4.905419
HCC364_LUNG,4.873314
UMRC6_KIDNEY,4.678171
LN382_CENTRAL_NERVOUS_SYSTEM,4.567568
IOMMLEE_CENTRAL_NERVOUS_SYSTEM,4.54012
UMRC2_KIDNEY,4.760854
DFCI024_LUNG,4.912976
HCC1897_LUNG,6.079312
SLR21_KIDNEY,4.607734
LNZ308_CENTRAL_NERVOUS_SYSTEM,4.68372
LN340_CENTRAL_NERVOUS_SYSTEM,4.484676
HCC827GR5_LUNG,4.94419
SLR20_KIDNEY,4.551049
HK2_KIDNEY,4.908519
EW8_BONE,4.82077
UOK101_KIDNEY,4.221902
JHESOAD1_OESOPHAGUS,5.285782
CH157MN_CENTRAL_NERVOUS_SYSTEM,4.383661
MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.548748
SCC25_UPPER_AERODIGESTIVE_TRACT,4.354999
UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.467138
MHHNB11_AUTONOMIC_GANGLIA,4.399858
HCC1806_BREAST,5.262005
GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.441052
MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.427007
MKN7_STOMACH,4.677207
SW1710_URINARY_TRACT,4.553585
MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.632375
SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.536889
SCC15_UPPER_AERODIGESTIVE_TRACT,4.872739
RS5_PLEURA,4.11853
NCIH2126_LUNG,7.407074
NCIH2141_LUNG,4.428523
NCIH1385_LUNG,4.573326
HCC827_LUNG,4.389729
RD_SOFT_TISSUE,4.181134
TT_THYROID,5.720817
TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.424064
HS172T_URINARY_TRACT,4.30927
HS834T_SKIN,4.275322
TE125T_SOFT_TISSUE,4.308175
8305C_THYROID,4.349871
UACC812_BREAST,5.665027
ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.580273
KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.625223
DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.411986
ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.652308
DM3_PLEURA,4.216447
JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.776026
JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.645858
NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.750797
CL14_LARGE_INTESTINE,8.973917
KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.479232
JL1_PLEURA,4.964137
CAL148_BREAST,7.71584
NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.480224
HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.618991
SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.394939
CL40_LARGE_INTESTINE,10.18496
MDAMB134VI_BREAST,5.087596
HCC1500_BREAST,6.176861
HCC1599_BREAST,8.410564
SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.366853
MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.551719
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.46254
SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.713714
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.664739
RH41_SOFT_TISSUE,4.191186
OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.458625
MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.404173
SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.238184
KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.555282
HS698T_LARGE_INTESTINE,4.225733
UACC893_BREAST,8.582718
MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.419402
CHP126_AUTONOMIC_GANGLIA,4.404627
COLO680N_OESOPHAGUS,4.615968
COLO678_LARGE_INTESTINE,4.574024
LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.330555
CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.242576
EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.483703
CAL54_KIDNEY,4.161062
BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.771248
DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.48863
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.420984
NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.601398
VMCUB1_URINARY_TRACT,4.539815
LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.438142
LXF289_LUNG,4.10837
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.407857
PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.674944
PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.551047
NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.494465
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.410605
MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.713548
JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.393824
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.27949
KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.576772
JK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.584663
RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.654811
KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.394346
L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.598589
CAL78_BONE,4.185564
HDQP1_BREAST,5.144783
MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.397802
MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.491325
ONCODG1_OVARY,4.607052
HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.27024
CAL29_URINARY_TRACT,5.253857
KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.755334
SCLC21H_LUNG,4.4692
CALU3_LUNG,5.082126
NCIH1435_LUNG,5.992733
NCIH2009_LUNG,4.481173
NCIH1869_LUNG,5.162119
HS852T_SKIN,4.350567
HCC1419_BREAST,6.657273
BT483_BREAST,5.603883
HS281T_BREAST,4.356758
HS934T_SKIN,4.161463
HCC4006_LUNG,6.553901
HCC1428_BREAST,5.243235
KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.532867
SHP77_LUNG,4.477948
TE441T_SOFT_TISSUE,4.600064
NB1_AUTONOMIC_GANGLIA,4.573681
HS274T_BREAST,4.319306
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.628747
ZR7530_BREAST,8.703581
HS863T_BONE,4.193968
NCIH841_LUNG,4.48794
HS821T_BONE,4.275219
NCIH1944_LUNG,4.514953
NCIH2405_LUNG,4.375361
DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.45543
BEN_LUNG,4.451146
COLO320_LARGE_INTESTINE,4.478278
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.683739
SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.613352
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.72811
BFTC905_URINARY_TRACT,4.521673
BFTC909_KIDNEY,4.488924
MHHES1_BONE,4.362924
JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.379924
NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.426031
NCIH727_LUNG,4.46687
HS343T_BREAST,4.13371
HCC2935_LUNG,6.124467
HS888T_BONE,4.206256
MKN45_STOMACH,5.798783
8505C_THYROID,4.146359
KU1919_URINARY_TRACT,4.289349
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.426515
CADOES1_BONE,4.253568
S117_SOFT_TISSUE,4.703135
EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.571299
COLO677_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.568574
CAL62_THYROID,4.329691
LCLC103H_LUNG,4.539514
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.343802
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.656785
MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.46858
M07E_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.559656
L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.714631
MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.332616
NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.483361
LCLC97TM1_LUNG,7.154248
2313287_STOMACH,5.268959
BHT101_THYROID,4.169553
JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.368475
CAL51_BREAST,4.58761
L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.559204
KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.424079
SIMA_AUTONOMIC_GANGLIA,4.262652
NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.821968
BC3C_URINARY_TRACT,4.338855
SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.621641
KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.455227
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.434711
OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.30385
MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.433128
SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.469396
SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.574966
BCPAP_THYROID,4.32472
639V_URINARY_TRACT,4.437737
CL11_LARGE_INTESTINE,5.63086
TT2609C02_THYROID,4.185253
MEC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.620729
CL34_LARGE_INTESTINE,9.375443
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.693158
CAL120_BREAST,4.194169
647V_URINARY_TRACT,4.743495
RH18_SOFT_TISSUE,4.133414
MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.5012
F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.495317
EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.558744
WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.756154
JIMT1_BREAST,4.261217
ML1_THYROID,4.784404
AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.448687
MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.860733
COLO699_LUNG,
JHUEM7_ENDOMETRIUM,4.527059
KP1NL_PANCREAS,
KP1N_PANCREAS,
M059J_CENTRAL_NERVOUS_SYSTEM,
MB157_BREAST,
OE21_OESOPHAGUS,4.452627
SF8657_SKIN,
SNUC2B_LARGE_INTESTINE,
NCIH2073_LUNG,4.471705
HN_UPPER_AERODIGESTIVE_TRACT,
HRT18_LARGE_INTESTINE,
HCT116G9B_ENGINEERED,
HCT116PA_ENGINEERED,
HNT34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.673839
MUTZ2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
PLB985_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.860545
SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.65367
LC1_LUNG,
MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.762741
HOP62_LUNG,4.508796
EKVX_LUNG,4.354822
OVCAR5_OVARY,4.776665
UO31_KIDNEY,4.696273
TK10_KIDNEY,
SF268_CENTRAL_NERVOUS_SYSTEM,4.610405
SF539_CENTRAL_NERVOUS_SYSTEM,4.6288
SNB75_CENTRAL_NERVOUS_SYSTEM,4.536702
HOP92_LUNG,4.338571
ACCS_URINARY_TRACT,
MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.766304
A427_LUNG,
BT12_SOFT_TISSUE,
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.853402
CACO2_LARGE_INTESTINE,7.606378
HCC2429_LUNG,
HCC2450_LUNG,
HCC461_LUNG,
HCC515_LUNG,
INA6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.577351
KD_SOFT_TISSUE,
KPMRTRY_SOFT_TISSUE,
MON_SOFT_TISSUE,
NCIH2004RT_SOFT_TISSUE,
NCIH2077_LUNG,
NCIH2882_LUNG,
NCIH2887_LUNG,
NCIH1819_LUNG,
NCIH3122_LUNG,
NHAHTDD_CENTRAL_NERVOUS_SYSTEM,4.374485
OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.617765
OCIMY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.759283
OPM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,4.783484
PC9_LUNG,
SKNEP1_BONE,
SKPNDW_BONE,
STM9101_SOFT_TISSUE,
SIHA_CERVIX,4.549191
TM87_SOFT_TISSUE,
TTC709_SOFT_TISSUE,
TTC1240_SOFT_TISSUE,
TTC549_SOFT_TISSUE,
TTC642_SOFT_TISSUE,
BT16_SOFT_TISSUE,
CW9019_SOFT_TISSUE,
D384_CENTRAL_NERVOUS_SYSTEM,
D425_CENTRAL_NERVOUS_SYSTEM,
D458_CENTRAL_NERVOUS_SYSTEM,
D556_CENTRAL_NERVOUS_SYSTEM,
JR_SOFT_TISSUE,
MKL1_SKIN,
MKL2_SKIN,
PETA_SKIN,
SMSCTR_SOFT_TISSUE,
SUMB002_CENTRAL_NERVOUS_SYSTEM,
201T_LUNG,
451LU_NS,
A388_SKIN,
A431_SKIN,
ACN,
ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
ASH3_THYROID,
ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BB30HNC_UPPER_AERODIGESTIVE_TRACT,
BB49HNC_UPPER_AERODIGESTIVE_TRACT,
BB65RCC_KIDNEY,
BC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BE13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BE2M17_AUTONOMIC_GANGLIA,
BICR10_UPPER_AERODIGESTIVE_TRACT,
BICR78_UPPER_AERODIGESTIVE_TRACT,
BONNA12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BPH1_PROSTATE,
C33A_CERVIX,
C4I_CERVIX,
CA922_UPPER_AERODIGESTIVE_TRACT,
CAL39_VULVA,
CAL72_BONE,
CAR1_LARGE_INTESTINE,
CASKI_CERVIX,
CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CHP134_AUTONOMIC_GANGLIA,
CHSA0011_BONE,
CHSA0108_BONE,
CHSA8926_BONE,
COLO824_BREAST,
CORL303_LUNG,
CORL321_PLEURA,
CORL32_LUNG,
CP50MELB_SKIN,
CP66MEL_SKIN,
CP67MEL_SKIN,
CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CROAP3,
CS1_BONE,
CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
D245MG_CENTRAL_NERVOUS_SYSTEM,
D247MG_CENTRAL_NERVOUS_SYSTEM,
D263MG_CENTRAL_NERVOUS_SYSTEM,
D336MG_CENTRAL_NERVOUS_SYSTEM,
D392MG_CENTRAL_NERVOUS_SYSTEM,
D423MG_CENTRAL_NERVOUS_SYSTEM,
D502MG_CENTRAL_NERVOUS_SYSTEM,
D542MG_CENTRAL_NERVOUS_SYSTEM,
D566MG_CENTRAL_NERVOUS_SYSTEM,
DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
DIFI_LARGE_INTESTINE,
DJM1_SKIN,
DOK_UPPER_AERODIGESTIVE_TRACT,
DOTC24510_CERVIX,
DSH1_URINARY_TRACT,
EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
EGI1_BILIARY_TRACT,
EMCBAC1_LUNG,
EMCBAC2_LUNG,
ES1_BONE,
ES3_BONE,
ES4_BONE,
ES5_BONE,
ES6_BONE,
ES7_BONE,
ES8_BONE,
ESO26_OESOPHAGUS,
ESO51_OESOPHAGUS,
ETK1_BILIARY_TRACT,
EW11_BONE,
EW12_BONE,
EW13_BONE,
EW16_BONE,
EW18_BONE,
EW1_BONE,
EW22_BONE,
EW24_BONE,
EW3_BONE,
EW7_BONE,
FARAGE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
FLO1_OESOPHAGUS,
GAK_SKIN,
GEO_LARGE_INTESTINE,
GIMEN_AUTONOMIC_GANGLIA,
GMEL_SKIN,
GOTO_AUTONOMIC_GANGLIA,
GP5D_LARGE_INTESTINE,
GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
GT3TKB_STOMACH,
H2369_PLEURA,
NCIH2595_PLEURA,
NCIH2722_PLEURA,
NCIH2731_PLEURA,
NCIH2795_PLEURA,
NCIH2803_PLEURA,
NCIH2804_PLEURA,
NCIH2810_PLEURA,
NCIH2818_PLEURA,
NCIH2869_PLEURA,
H290_PLEURA,
H3118_UPPER_AERODIGESTIVE_TRACT,
H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HA7RCC_KIDNEY,
HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HCC2998_LARGE_INTESTINE,
HCE4_OESOPHAGUS,
HEC1_ENDOMETRIUM,
HELA_CERVIX,
HEMCSS_BONE,
HEY_OVARY,
HMVII_SKIN,
HO1N1_UPPER_AERODIGESTIVE_TRACT,
HO1U1_UPPER_AERODIGESTIVE_TRACT,
HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HSC39_STOMACH,
HT3_CERVIX,
HTCC3_THYROID,
HUH6CLONE5,
HUO3N1_BONE,
HUO9_BONE,
IHH4_THYROID,
IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
IMR5_AUTONOMIC_GANGLIA,
ISTMEL1_SKIN,
ISTSL1_LUNG,
ISTSL2_LUNG,
JAR_PLACENTA,
JEG3_PLACENTA,
JHOS3_OVARY,
JHU011_UPPER_AERODIGESTIVE_TRACT,
JHU022_UPPER_AERODIGESTIVE_TRACT,
JHU029_UPPER_AERODIGESTIVE_TRACT,
JIYOYEP2003_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
JSC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
K2_SKIN,
K5_THYROID,
KARPAS1106P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
KARPAS231_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
