Gene,TMPRSS2
EFO27_OVARY,-0.011
A2780_OVARY,-0.0182
NCIH196_LUNG,-0.1689
IGROV1_OVARY,-0.3981
NCIH889_LUNG,0.4832
NCIH211_LUNG,0.1912
HS571T_OVARY,0.3202
MDAPCA2B_PROSTATE,-0.0005
SKMEL24_SKIN,0.0944
K029AX_SKIN,0.1502
HT1376_URINARY_TRACT,-0.3615
NCIH2171_LUNG,0.9949
PANC1005_PANCREAS,0.8848
EVSAT_BREAST,0.2412
HS695T_SKIN,0.224
CHL1_SKIN,-0.1808
LOUNH91_LUNG,-0.0672
LK2_LUNG,0.2021
TOV21G_OVARY,-0.0263
SKMEL3_SKIN,-0.0314
ASPC1_PANCREAS,-0.2235
OVSAHO_OVARY,-0.3268
NCIH441_LUNG,0.297
RERFLCSQ1_LUNG,-0.7997
NCIH2030_LUNG,0.0503
HMCB_SKIN,-0.2307
FUOV1_OVARY,-0.4429
MALME3M_SKIN,0.1682
KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.1934
T98G_CENTRAL_NERVOUS_SYSTEM,0.2821
HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0436
DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,0.8443
HEYA8_OVARY,-0.1605
NCIH2122_LUNG,0.272
MELJUSO_SKIN,-0.1114
SW620_LARGE_INTESTINE,-0.0639
HCT116_LARGE_INTESTINE,-0.061
VMRCRCZ_KIDNEY,0.1904
DU145_PROSTATE,0.3413
MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.6975
L33_PANCREAS,-0.0662
SKMEL2_SKIN,-0.0221
A549_LUNG,-0.4894
A172_CENTRAL_NERVOUS_SYSTEM,0.5343
NCIH1975_LUNG,-0.4744
COLO679_SKIN,-0.0038
KP2_PANCREAS,0.0483
HUH1_LIVER,-2.327
MDAMB453_BREAST,-0.0489
PANC0403_PANCREAS,-0.1578
TYKNU_OVARY,-0.2918
OVISE_OVARY,0.4398
EFM19_BREAST,0.1047
MELHO_SKIN,-0.0154
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.2889
G361_SKIN,-0.0855
NCIH647_LUNG,0.3309
GMS10_CENTRAL_NERVOUS_SYSTEM,-0.0305
SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0448
HLFA_LUNG,-0.0111
42MGBA_CENTRAL_NERVOUS_SYSTEM,0.5144
KCIMOH1_PANCREAS,-0.4183
HCC44_LUNG,0.061
KYSE70_OESOPHAGUS,0.0085
1321N1_CENTRAL_NERVOUS_SYSTEM,-0.1427
GAMG_CENTRAL_NERVOUS_SYSTEM,0.1131
NCIH522_LUNG,0.3869
EN_ENDOMETRIUM,-0.2351
PK59_PANCREAS,-0.1971
SNB19_CENTRAL_NERVOUS_SYSTEM,-0.3832
COLO741_SKIN,0.2237
HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.2518
NCIH661_LUNG,0.1305
LNCAPCLONEFGC_PROSTATE,-0.0717
LS411N_LARGE_INTESTINE,0.8984
HCC78_LUNG,-0.3651
YKG1_CENTRAL_NERVOUS_SYSTEM,0.0894
ESS1_ENDOMETRIUM,-0.0306
U251MG_CENTRAL_NERVOUS_SYSTEM,-0.3142
TE11_OESOPHAGUS,0.1384
KS1_CENTRAL_NERVOUS_SYSTEM,0.1956
HEC1A_ENDOMETRIUM,0.128
TE1_OESOPHAGUS,0.1828
JHUEM2_ENDOMETRIUM,-0.1094
MOGGUVW_CENTRAL_NERVOUS_SYSTEM,0.0104
RERFLCAD1_LUNG,-0.1302
TE5_OESOPHAGUS,-0.4972
KELLY_AUTONOMIC_GANGLIA,-0.0149
NCIH1155_LUNG,-0.0299
TE15_OESOPHAGUS,-0.4296
ABC1_LUNG,-0.2292
8MGBA_CENTRAL_NERVOUS_SYSTEM,0.2233
NCIH1703_LUNG,-0.177
AGS_STOMACH,-0.0426
QGP1_PANCREAS,-0.2235
DETROIT562_UPPER_AERODIGESTIVE_TRACT,-0.4262
BT474_BREAST,-0.3366
ACHN_KIDNEY,-0.2162
LOVO_LARGE_INTESTINE,-0.086
NCIH1581_LUNG,0.3302
SCABER_URINARY_TRACT,-0.6033
SKMEL30_SKIN,0.0515
OVKATE_OVARY,0.1569
22RV1_PROSTATE,-0.0405
C32_SKIN,0.0147
PANC0327_PANCREAS,-0.0306
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.3764
DLD1_LARGE_INTESTINE,0.0356
ES2_OVARY,-0.1506
NCIH1395_LUNG,-0.3826
NCIH1781_LUNG,0.3244
LS1034_LARGE_INTESTINE,-0.6498
G402_SOFT_TISSUE,-0.0478
NCIH146_LUNG,-0.5195
SW48_LARGE_INTESTINE,-0.0198
CHP212_AUTONOMIC_GANGLIA,0.0041
LS180_LARGE_INTESTINE,0.0057
SW403_LARGE_INTESTINE,0.0747
NCIH747_LARGE_INTESTINE,-0.5118
RT4_URINARY_TRACT,-0.2844
KATOIII_STOMACH,-0.5975
BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0037
SW1417_LARGE_INTESTINE,-0.0378
SW948_LARGE_INTESTINE,-0.4582
HS606T_BREAST,-0.002
MDAMB415_BREAST,-0.3016
DMS79_LUNG,0.305
NCIH2106_LUNG,0.7803
SW579_THYROID,0.1813
MDAMB468_BREAST,0.431
NCIH526_LUNG,0.0587
TOV112D_OVARY,0.3038
BT549_BREAST,-0.2346
NCIH2196_LUNG,0.256
CAL851_BREAST,0.1705
EFO21_OVARY,-0.3414
A375_SKIN,0.6662
HT29_LARGE_INTESTINE,-0.5892
NCIH446_LUNG,0.2964
HS294T_SKIN,0.5244
SKMEL5_SKIN,-0.2637
HS944T_SKIN,-2.4124
TCCPAN2_PANCREAS,0.6287
DOV13_OVARY,0.6596
RMGI_OVARY,-0.0919
PC3_PROSTATE,0.4234
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.3281
RT112_URINARY_TRACT,0.8024
NUGC3_STOMACH,-0.2495
U87MG_CENTRAL_NERVOUS_SYSTEM,0.1036
CAKI2_KIDNEY,0.3142
OE19_OESOPHAGUS,-0.112
KMRC2_KIDNEY,0.2003
JHH2_LIVER,0.1982
IM95_STOMACH,-0.0216
MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0349
WM2664_SKIN,0.1412
KMRC1_KIDNEY,-0.2262
KM12_LARGE_INTESTINE,-0.069
COLO849_SKIN,0.2047
T84_LARGE_INTESTINE,-0.36
CALU1_LUNG,-0.4926
LOXIMVI_SKIN,0.3245
NCIH2170_LUNG,-0.5354
SQ1_LUNG,0.1063
AN3CA_ENDOMETRIUM,-0.0949
NCIH2444_LUNG,0.1763
UACC257_SKIN,0.1952
KYSE510_OESOPHAGUS,-0.2509
MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.1045
HUPT4_PANCREAS,-0.0282
MOGGCCM_CENTRAL_NERVOUS_SYSTEM,0.5679
KYSE30_OESOPHAGUS,-0.0756
KYSE150_OESOPHAGUS,0.003
PSN1_PANCREAS,0.0763
NCIH1299_LUNG,-0.0148
PATU8988T_PANCREAS,-0.5507
IGR37_SKIN,-1.9212
LN443_CENTRAL_NERVOUS_SYSTEM,0.2725
SLR23_KIDNEY,0.1412
HMEL_BREAST,0.0106
OELE_OVARY,0.0073
LN235_CENTRAL_NERVOUS_SYSTEM,0.3897
BJHTERT_SKIN,0.008
LN428_CENTRAL_NERVOUS_SYSTEM,
SLR24_KIDNEY,0.2057
EWS502_BONE,0.1723
SALE_LUNG,0.01
HCC2814_LUNG,-0.4921
SKRC31_KIDNEY,0.0954
TIG3TD_LUNG,0.0056
TC32_BONE,-0.0409
SF172_CENTRAL_NERVOUS_SYSTEM,-0.2694
PRECLH_PROSTATE,0.0015
U343_CENTRAL_NERVOUS_SYSTEM,0.0958
RCC4_KIDNEY,0.1556
LN215_CENTRAL_NERVOUS_SYSTEM,
LN464_CENTRAL_NERVOUS_SYSTEM,
SLR25_KIDNEY,-0.1791
U178_CENTRAL_NERVOUS_SYSTEM,0.1028
F5_CENTRAL_NERVOUS_SYSTEM,-0.0584
HEKTE_KIDNEY,0.0739
SLR26_KIDNEY,-0.701
SKRC20_KIDNEY,
SF767_CENTRAL_NERVOUS_SYSTEM,-0.2051
A1207_CENTRAL_NERVOUS_SYSTEM,0.1506
LN319_CENTRAL_NERVOUS_SYSTEM,-0.1197
HCC364_LUNG,0.0493
UMRC6_KIDNEY,-0.2831
LN382_CENTRAL_NERVOUS_SYSTEM,-0.12
IOMMLEE_CENTRAL_NERVOUS_SYSTEM,
UMRC2_KIDNEY,-0.2012
DFCI024_LUNG,
HCC1897_LUNG,0.2785
SLR21_KIDNEY,-0.0945
LNZ308_CENTRAL_NERVOUS_SYSTEM,0.1845
LN340_CENTRAL_NERVOUS_SYSTEM,0.4852
HCC827GR5_LUNG,
SLR20_KIDNEY,-0.5091
HK2_KIDNEY,-0.3792
EW8_BONE,0.358
UOK101_KIDNEY,0.3083
JHESOAD1_OESOPHAGUS,-0.5658
CH157MN_CENTRAL_NERVOUS_SYSTEM,-0.0616
MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.3047
SCC25_UPPER_AERODIGESTIVE_TRACT,-5.1819
UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0462
MHHNB11_AUTONOMIC_GANGLIA,-0.1156
HCC1806_BREAST,-0.0877
GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.109
MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.6101
MKN7_STOMACH,0.3789
SW1710_URINARY_TRACT,0.1844
MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0042
SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.2085
SCC15_UPPER_AERODIGESTIVE_TRACT,-0.0763
RS5_PLEURA,
NCIH2126_LUNG,-0.1342
NCIH2141_LUNG,0.1144
NCIH1385_LUNG,-0.2793
HCC827_LUNG,-0.3663
RD_SOFT_TISSUE,1.0787
TT_THYROID,0.1329
TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.2358
HS172T_URINARY_TRACT,0.0031
HS834T_SKIN,
TE125T_SOFT_TISSUE,-0.0087
8305C_THYROID,-0.0531
UACC812_BREAST,0.4397
ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0671
KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0386
DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0564
ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0715
DM3_PLEURA,0.0097
JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0607
JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.1128
NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.093
CL14_LARGE_INTESTINE,-0.719
KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.6396
JL1_PLEURA,0.0567
CAL148_BREAST,0.0101
NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0104
HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.1497
SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.4919
CL40_LARGE_INTESTINE,-0.052
MDAMB134VI_BREAST,0.087
HCC1500_BREAST,0.3324
HCC1599_BREAST,-0.136
SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-6.6046
MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.3862
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0538
SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0448
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0864
RH41_SOFT_TISSUE,-0.0849
OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0189
MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0576
SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.1089
KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.4943
HS698T_LARGE_INTESTINE,0.003
UACC893_BREAST,-0.1471
MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.3465
CHP126_AUTONOMIC_GANGLIA,-0.0605
COLO680N_OESOPHAGUS,-1.5037
COLO678_LARGE_INTESTINE,-0.1351
LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.3816
CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0342
EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0032
CAL54_KIDNEY,-0.2295
BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0986
DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0367
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0559
NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0818
VMCUB1_URINARY_TRACT,-0.6321
LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.1501
LXF289_LUNG,-0.1946
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0082
PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.3698
PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0566
NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0643
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0472
MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0193
JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.093
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0427
KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0334
JK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0093
RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0636
KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-2.0754
L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0741
CAL78_BONE,0.2424
HDQP1_BREAST,0.1962
MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0252
MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0453
ONCODG1_OVARY,0.3794
HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.1376
CAL29_URINARY_TRACT,-0.4796
KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0343
SCLC21H_LUNG,0.1696
CALU3_LUNG,-0.4212
NCIH1435_LUNG,0.1927
NCIH2009_LUNG,-0.1773
NCIH1869_LUNG,0.5398
HS852T_SKIN,0.016
HCC1419_BREAST,0.1128
BT483_BREAST,-0.2241
HS281T_BREAST,-0.0076
HS934T_SKIN,0.1127
HCC4006_LUNG,-0.4208
HCC1428_BREAST,0.263
KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.2235
SHP77_LUNG,-0.0329
TE441T_SOFT_TISSUE,-0.0383
NB1_AUTONOMIC_GANGLIA,-0.218
HS274T_BREAST,-0.0084
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0113
ZR7530_BREAST,-0.2207
HS863T_BONE,0.0014
NCIH841_LUNG,-0.2716
HS821T_BONE,-0.0005
NCIH1944_LUNG,0.9061
NCIH2405_LUNG,-0.0119
DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.2832
BEN_LUNG,-0.2216
COLO320_LARGE_INTESTINE,-0.2711
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.2084
SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.1995
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.1514
BFTC905_URINARY_TRACT,-0.3733
BFTC909_KIDNEY,0.142
MHHES1_BONE,-0.0842
JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.4942
NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0206
NCIH727_LUNG,0.2181
HS343T_BREAST,-0.0016
HCC2935_LUNG,-0.4229
HS888T_BONE,0.0105
MKN45_STOMACH,0.2116
8505C_THYROID,0.3815
KU1919_URINARY_TRACT,0.1236
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.4906
CADOES1_BONE,-0.0494
S117_SOFT_TISSUE,-0.4265
EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.2521
COLO677_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.1307
CAL62_THYROID,0.6602
LCLC103H_LUNG,0.0424
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.1103
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0008
MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.8236
M07E_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0227
L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0409
MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0213
NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.163
LCLC97TM1_LUNG,0.1587
2313287_STOMACH,-0.045
BHT101_THYROID,-0.244
JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.015
CAL51_BREAST,-0.0157
L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0703
KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0922
SIMA_AUTONOMIC_GANGLIA,0.0607
NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0415
BC3C_URINARY_TRACT,-0.08
SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0374
KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.077
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.1269
OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.1756
MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0393
SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.2227
SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0436
BCPAP_THYROID,-0.074
639V_URINARY_TRACT,-0.0494
CL11_LARGE_INTESTINE,0.1101
TT2609C02_THYROID,-0.2921
MEC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.3292
CL34_LARGE_INTESTINE,-0.039
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0939
CAL120_BREAST,-0.1206
647V_URINARY_TRACT,-0.281
RH18_SOFT_TISSUE,0.3155
MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.2365
F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.1616
EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0108
WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0221
JIMT1_BREAST,0.2814
ML1_THYROID,0.0859
AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.1811
MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0238
COLO699_LUNG,
JHUEM7_ENDOMETRIUM,-0.0065
KP1NL_PANCREAS,
KP1N_PANCREAS,
M059J_CENTRAL_NERVOUS_SYSTEM,
MB157_BREAST,
OE21_OESOPHAGUS,-0.3771
SF8657_SKIN,
SNUC2B_LARGE_INTESTINE,
NCIH2073_LUNG,-0.2231
HN_UPPER_AERODIGESTIVE_TRACT,-0.0293
HRT18_LARGE_INTESTINE,0.0048
HCT116G9B_ENGINEERED,
HCT116PA_ENGINEERED,
HNT34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.03
MUTZ2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
PLB985_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0263
SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0831
LC1_LUNG,
MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0746
HOP62_LUNG,0.1274
EKVX_LUNG,-0.197
OVCAR5_OVARY,-0.3146
UO31_KIDNEY,-0.1643
TK10_KIDNEY,
SF268_CENTRAL_NERVOUS_SYSTEM,-0.2733
SF539_CENTRAL_NERVOUS_SYSTEM,-0.1473
SNB75_CENTRAL_NERVOUS_SYSTEM,0.5364
HOP92_LUNG,-0.3143
ACCS_URINARY_TRACT,
MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
A427_LUNG,
BT12_SOFT_TISSUE,
C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.0492
CACO2_LARGE_INTESTINE,-0.0283
HCC2429_LUNG,
HCC2450_LUNG,
HCC461_LUNG,
HCC515_LUNG,
INA6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0338
KD_SOFT_TISSUE,
KPMRTRY_SOFT_TISSUE,
MON_SOFT_TISSUE,
NCIH2004RT_SOFT_TISSUE,
NCIH2077_LUNG,
NCIH2882_LUNG,
NCIH2887_LUNG,
NCIH1819_LUNG,
NCIH3122_LUNG,
NHAHTDD_CENTRAL_NERVOUS_SYSTEM,0.0028
OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.0603
OCIMY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.4271
OPM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,-0.1551
PC9_LUNG,
SKNEP1_BONE,
SKPNDW_BONE,
STM9101_SOFT_TISSUE,
SIHA_CERVIX,0.4485
TM87_SOFT_TISSUE,
TTC709_SOFT_TISSUE,
TTC1240_SOFT_TISSUE,
TTC549_SOFT_TISSUE,
TTC642_SOFT_TISSUE,
BT16_SOFT_TISSUE,
CW9019_SOFT_TISSUE,
D384_CENTRAL_NERVOUS_SYSTEM,
D425_CENTRAL_NERVOUS_SYSTEM,
D458_CENTRAL_NERVOUS_SYSTEM,
D556_CENTRAL_NERVOUS_SYSTEM,
JR_SOFT_TISSUE,
MKL1_SKIN,
MKL2_SKIN,
PETA_SKIN,
SMSCTR_SOFT_TISSUE,
SUMB002_CENTRAL_NERVOUS_SYSTEM,
201T_LUNG,
451LU_NS,
A388_SKIN,
A431_SKIN,
ACN,
ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
ASH3_THYROID,
ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BB30HNC_UPPER_AERODIGESTIVE_TRACT,
BB49HNC_UPPER_AERODIGESTIVE_TRACT,
BB65RCC_KIDNEY,
BC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BE13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BE2M17_AUTONOMIC_GANGLIA,
BICR10_UPPER_AERODIGESTIVE_TRACT,
BICR78_UPPER_AERODIGESTIVE_TRACT,
BONNA12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
BPH1_PROSTATE,
C33A_CERVIX,
C4I_CERVIX,
CA922_UPPER_AERODIGESTIVE_TRACT,
CAL39_VULVA,
CAL72_BONE,
CAR1_LARGE_INTESTINE,
CASKI_CERVIX,
CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CHP134_AUTONOMIC_GANGLIA,
CHSA0011_BONE,
CHSA0108_BONE,
CHSA8926_BONE,
COLO824_BREAST,
CORL303_LUNG,
CORL321_PLEURA,
CORL32_LUNG,
CP50MELB_SKIN,
CP66MEL_SKIN,
CP67MEL_SKIN,
CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CROAP3,
CS1_BONE,
CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
D245MG_CENTRAL_NERVOUS_SYSTEM,
D247MG_CENTRAL_NERVOUS_SYSTEM,
D263MG_CENTRAL_NERVOUS_SYSTEM,
D336MG_CENTRAL_NERVOUS_SYSTEM,
D392MG_CENTRAL_NERVOUS_SYSTEM,
D423MG_CENTRAL_NERVOUS_SYSTEM,
D502MG_CENTRAL_NERVOUS_SYSTEM,
D542MG_CENTRAL_NERVOUS_SYSTEM,
D566MG_CENTRAL_NERVOUS_SYSTEM,
DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
DIFI_LARGE_INTESTINE,
DJM1_SKIN,
DOK_UPPER_AERODIGESTIVE_TRACT,
DOTC24510_CERVIX,
DSH1_URINARY_TRACT,
EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
EGI1_BILIARY_TRACT,
EMCBAC1_LUNG,
EMCBAC2_LUNG,
ES1_BONE,
ES3_BONE,
ES4_BONE,
ES5_BONE,
ES6_BONE,
ES7_BONE,
ES8_BONE,
ESO26_OESOPHAGUS,
ESO51_OESOPHAGUS,
ETK1_BILIARY_TRACT,
EW11_BONE,
EW12_BONE,
EW13_BONE,
EW16_BONE,
EW18_BONE,
EW1_BONE,
EW22_BONE,
EW24_BONE,
EW3_BONE,
EW7_BONE,
FARAGE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
FLO1_OESOPHAGUS,
GAK_SKIN,
GEO_LARGE_INTESTINE,
GIMEN_AUTONOMIC_GANGLIA,
GMEL_SKIN,
GOTO_AUTONOMIC_GANGLIA,
GP5D_LARGE_INTESTINE,
GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
GT3TKB_STOMACH,
H2369_PLEURA,
NCIH2595_PLEURA,
NCIH2722_PLEURA,
NCIH2731_PLEURA,
NCIH2795_PLEURA,
NCIH2803_PLEURA,
NCIH2804_PLEURA,
NCIH2810_PLEURA,
NCIH2818_PLEURA,
NCIH2869_PLEURA,
H290_PLEURA,
H3118_UPPER_AERODIGESTIVE_TRACT,
H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HA7RCC_KIDNEY,
HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HCC2998_LARGE_INTESTINE,
HCE4_OESOPHAGUS,
HEC1_ENDOMETRIUM,
HELA_CERVIX,
HEMCSS_BONE,
HEY_OVARY,
HMVII_SKIN,
HO1N1_UPPER_AERODIGESTIVE_TRACT,
HO1U1_UPPER_AERODIGESTIVE_TRACT,
HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
HSC39_STOMACH,
HT3_CERVIX,
HTCC3_THYROID,
HUH6CLONE5,
HUO3N1_BONE,
HUO9_BONE,
IHH4_THYROID,
IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
IMR5_AUTONOMIC_GANGLIA,
ISTMEL1_SKIN,
